net,epe_nas,fisher,flops,grad_norm,grasp,jacov,l2_norm,nwot,params,plain,snip,synflow,zen
"(0, 1, 4, 0, 3, 3)",28.59253154930473,0.05642106384038925,4.497472,16.042667388916016,3.8706655502319336,-74.04043994086032,134.0295867919922,666.1646251305039,0.136456,0.2019266039133072,33.18748092651367,46.5305721105076,66.92350769042969
"(0, 0, 0, 3, 3, 4)",14.860750825599437,0.005692307837307453,4.497472,2.929091215133667,-0.00435948371887207,-207.13530178077002,133.59364318847656,653.5211250557536,0.136456,0.14627283811569214,7.898281574249268,48.539286992229,185.98745727539062
"(4, 3, 1, 0, 2, 2)",10.096019155930266,0.5351458787918091,21.316672,75.07160949707031,11.9144287109375,-85.71784664175436,185.2861328125,693.0107439075064,0.594536,0.09558466076850891,166.87905883789062,72.35362297113628,80.44353485107422
"(2, 2, 2, 1, 2, 2)",18.661999248968737,6.396856307983398,46.768192,265.7603759765625,480.136474609375,-69.34165002498113,287.45550537109375,727.2170220759787,1.295656,0.12424179166555405,498.8660583496094,90.45568071160335,149.8390350341797
"(0, 1, 3, 0, 0, 2)",10.644207182173265,0.01137368381023407,12.039232,8.382978439331055,1.4615542888641357,-69.81449168070537,134.03823852539062,668.5977859598172,0.351496,0.0005594119429588318,18.65874671936035,54.485436965861325,100.38460540771484
"(2, 1, 4, 3, 3, 0)",15.632498070792856,0.3504784405231476,13.452352,37.671451568603516,22.3267765045166,-70.06877089526503,185.2217254638672,694.9115932014744,0.379496,0.07557207345962524,85.15310668945312,75.23350086287118,72.1309585571289
"(3, 1, 0, 4, 4, 0)",23.00107113994174,0.022589972242712975,3.729472,8.616703033447266,2.9883434772491455,-89.92736698613304,83.16558074951172,626.3837615851049,0.108456,0.12824790179729462,19.36277198791504,46.59788305906913,52.99920654296875
"(4, 1, 4, 3, 4, 4)",17.421762810997475,0.004206119570881128,4.374592,3.0421342849731445,-0.005554080009460449,-1236.8636659001477,83.75845336914062,605.2824829910295,0.108456,0.17950229346752167,7.090954303741455,41.76092034765584,104.46035766601562
"(2, 3, 4, 1, 0, 4)",23.970527325517136,0.08069819957017899,12.684352,19.419153213500977,6.648734092712402,-105.26334359253104,134.1089324951172,662.4369305741775,0.351496,0.09850259870290756,38.5081787109375,54.4335397092504,81.462646484375
"(4, 0, 3, 2, 4, 3)",15.680597006229165,0.10693208873271942,13.774912,27.840797424316406,8.572760581970215,-92.60277130176559,185.18994140625,688.3136194542124,0.379496,0.10124363005161285,51.01084899902344,68.45693501129905,109.52952575683594
"(2, 0, 2, 0, 3, 0)",19.798273224872542,0.020194143056869507,20.994112,12.25103759765625,2.3220877647399902,-69.63676734191345,185.17921447753906,693.5955852659766,0.594536,0.03863923251628876,27.082626342773438,72.83956916208037,128.0433349609375
"(4, 0, 1, 2, 2, 2)",21.422670483525167,0.5115686655044556,29.180992,56.31057357788086,21.05500030517578,-109.04367661910403,185.06146240234375,690.6139037089011,0.809576,0.2123945653438568,133.1060791015625,82.33960082389764,90.72305297851562
"(0, 4, 0, 0, 3, 4)",14.184995770456247,0.003532534698024392,3.729472,2.6583609580993652,-0.030435681343078613,-740.6581012802673,82.8362808227539,607.9677007153265,0.108456,0.08843103796243668,7.585034370422363,44.28735932386069,153.21249389648438
"(4, 1, 3, 2, 0, 4)",18.833397632501,0.10075054317712784,12.684352,22.179471969604492,4.808213233947754,-118.21132204647253,134.17237854003906,661.6837474922422,0.351496,0.36567384004592896,52.92536544799805,54.39586767030303,89.97303771972656
"(0, 2, 2, 1, 3, 2)",13.043550756334069,0.8242355585098267,29.948992,100.25682067871094,119.7998046875,-69.45447712338901,236.0786590576172,713.8832956897276,0.837576,0.04442421346902847,179.40232849121094,81.53081748540123,113.19890594482422
"(4, 1, 4, 2, 1, 2)",25.393519038392284,0.2553713917732239,20.548672,41.20085525512695,15.499004364013672,-192.80407835036468,134.2075958251953,662.5387016643914,0.566536,0.035468704998493195,79.9742660522461,79.09824237366097,73.91077423095703
"(4, 4, 3, 3, 3, 4)",19.482060318883462,0.06977565586566925,6.233152,20.28859519958496,6.517477989196777,-156.98442087466657,186.11453247070312,685.0839864588942,0.164456,0.2816909849643707,41.853153228759766,52.06634290267429,110.95441436767578
"(2, 4, 2, 2, 0, 3)",11.143042767948984,1.0561912059783936,30.271552,107.50601196289062,96.53089904785156,-69.56987162431898,236.0915985107422,713.7907606243084,0.837576,0.23906666040420532,254.2435302734375,96.60693277494794,110.73677062988281
"(3, 0, 2, 2, 0, 2)",20.14116622957591,0.6494795680046082,29.948992,92.86434173583984,71.82321166992188,-69.50702996692422,236.2567901611328,715.0931635699129,0.837576,0.01090491283684969,185.19102478027344,96.68334879351184,114.69890594482422
"(0, 0, 3, 2, 0, 0)",14.758851972366456,0.002147768158465624,12.039232,2.0520853996276855,-0.00901263952255249,-94.81950539543477,134.4875946044922,662.2489924818617,0.351496,0.09973548352718353,5.168296813964844,55.78064395261756,233.6334686279297
"(3, 3, 2, 3, 3, 2)",15.068907883411956,10.553860664367676,24.265792,415.5538024902344,744.3427734375,-69.72264906267975,337.9027404785156,742.4489787403123,0.678536,0.1978815495967865,666.2691650390625,87.62107417837854,120.77857971191406
"(0, 3, 1, 2, 2, 2)",25.179379491098626,2.6097309589385986,29.948992,137.68594360351562,136.21755981445312,-69.7584887919789,235.94281005859375,712.7976628591086,0.837576,0.21360518038272858,238.91766357421875,85.1995499945213,109.8485107421875
"(2, 0, 3, 0, 4, 0)",24.64823247371443,0.020748412236571312,12.361792,11.801997184753418,1.6087641716003418,-76.27622425414958,133.7692413330078,665.723904144896,0.351496,0.07028555124998093,23.111167907714844,62.05637103896694,108.51055145263672
"(2, 3, 1, 0, 2, 0)",26.740180371109517,1.1857179403305054,20.994112,82.94480895996094,62.426727294921875,-70.21524220968915,185.10488891601562,696.5048729915126,0.594536,0.07477458566427231,143.49728393554688,81.53255470509464,81.76919555664062
"(4, 3, 3, 2, 0, 0)",9.461849932428098,0.06025015935301781,13.452352,21.607807159423828,8.803998947143555,-101.35962774890396,185.04498291015625,686.9232868593858,0.379496,0.3375930190086365,46.260597229003906,57.74183236377219,125.98136901855469
"(0, 4, 2, 4, 2, 0)",14.821723412509368,0.01900312677025795,20.548672,6.788701057434082,0.10408902168273926,-153.19248727903215,134.18365478515625,650.7701442839251,0.566536,0.142873615026474,11.820514678955078,60.52022523187511,214.43255615234375
"(0, 2, 1, 4, 2, 3)",22.70075291419824,0.9760419726371765,21.316672,61.497108459472656,26.258636474609375,-70.12163500506318,184.66514587402344,694.6724151542114,0.594536,0.12621890008449554,124.15885162353516,70.21070877736608,81.52971649169922
"(2, 4, 4, 2, 3, 2)",12.624174655910492,0.3446372449398041,30.594112,33.5695686340332,14.887798309326172,-71.34207041177797,236.11123657226562,704.8284649794838,0.837576,0.09469619393348694,78.58091735839844,110.55487840764039,126.25819396972656
"(4, 3, 2, 2, 0, 4)",11.13359219831877,0.08994057029485703,21.639232,27.330469131469727,6.445940017700195,-120.43148904767301,184.80032348632812,683.3267930977667,0.594536,0.19489285349845886,59.2684326171875,61.98940332652363,148.2241668701172
"(3, 4, 4, 3, 0, 2)",27.831033541274387,0.10696188360452652,13.774912,26.974912643432617,8.678302764892578,-74.29796339402674,185.0003662109375,690.0668587492565,0.379496,0.15253792703151703,54.433406829833984,83.11617683009281,93.54598236083984
"(4, 0, 0, 1, 3, 0)",24.05272132185565,0.0018522382015362382,3.406912,1.6722909212112427,-0.0033216625452041626,-152.9107811015465,83.18389129638672,617.3536513514408,0.108456,0.06028157100081444,4.84883975982666,41.627090604959264,115.593017578125
"(3, 0, 1, 4, 3, 4)",18.97980612454911,0.11460976302623749,4.820032,22.190444946289062,11.585454940795898,-73.38522927620014,134.241943359375,667.2486076070883,0.136456,0.22401295602321625,45.33358383178711,55.856960747747216,48.494720458984375
"(3, 0, 0, 2, 1, 4)",17.763928281965402,0.010478692129254341,12.361792,3.829946994781494,0.06131923198699951,-146.58426893219877,134.08920288085938,655.2323544799826,0.351496,0.22184139490127563,9.08848762512207,65.71207184112767,127.33577728271484
"(0, 0, 1, 4, 3, 4)",17.374512114552886,0.005984626244753599,3.729472,3.4797706604003906,0.0064656734466552734,-265.4472275894341,83.3989028930664,611.5502149683707,0.108456,0.21069344878196716,8.048503875732422,41.640723862776646,100.50462341308594
"(3, 2, 4, 3, 0, 3)",16.106105456542252,0.14524030685424805,14.542912,34.98729705810547,18.27646827697754,-70.40611200617627,235.9128875732422,709.3891949368166,0.407496,0.1228422150015831,71.12228393554688,77.09866374839484,104.117431640625
"(4, 0, 3, 4, 1, 2)",20.4760684611596,0.1680682748556137,12.684352,30.480960845947266,10.025917053222656,-71.5835580687887,133.94992065429688,666.945153335854,0.351496,0.03989170491695404,63.89949417114258,61.17713183888099,59.18264389038086
"(3, 1, 4, 2, 2, 2)",16.613459549963835,1.2002800703048706,30.271552,116.44119262695312,363.1954040527344,-70.49178566862005,236.09442138671875,712.6607492589433,0.837576,-0.043723635375499725,235.01565551757812,96.97658171650804,104.44190216064453
"(3, 1, 0, 3, 1, 0)",24.285249445911386,0.01579766906797886,4.174912,11.148996353149414,6.096508979797363,-70.42080369412648,134.11065673828125,673.7752244564638,0.136456,0.07812167704105377,25.450326919555664,51.75834288825231,52.80781936645508
"(4, 0, 1, 1, 4, 0)",21.161905847460236,0.005774077493697405,2.638912,3.12229061126709,0.09444379806518555,-15829.208224277849,32.23841857910156,507.0510236432513,0.080456,0.15045227110385895,9.786124229431152,27.343291418047194,26.185152053833008
"(4, 1, 0, 4, 1, 3)",10.295661156532681,0.029179658740758896,3.729472,9.341422080993652,4.96903657913208,-151.33286476203256,82.94677734375,623.769802584865,0.108456,0.07617984712123871,21.423524856567383,38.14610693714005,43.952754974365234
"(2, 1, 1, 0, 4, 4)",12.573368198569545,1.6597621440887451,11.593792,66.9753189086914,-49.11494445800781,-89.18927256143269,83.15576171875,629.899254411951,0.323496,0.17245328426361084,121.010986328125,58.60894911886876,41.48038864135742
"(0, 2, 4, 0, 0, 0)",14.421217517960043,0.005584166385233402,11.271232,2.7002756595611572,-0.039154648780822754,-600.5956787459174,83.30810546875,612.5064586697362,0.323496,0.24963489174842834,8.238327026367188,53.21165788441295,175.60073852539062
"(0, 0, 0, 1, 2, 0)",17.7216310762829,0.0027855171356350183,10.948672,1.9625606536865234,-0.005504906177520752,-96.32907302315253,83.20150756835938,625.2048541447776,0.323496,0.09829537570476532,4.47070837020874,51.74531048526139,139.1345977783203
"(2, 2, 4, 3, 3, 4)",11.622395187281768,0.2420894354581833,22.729792,43.11638259887695,12.350481033325195,-78.75639309753355,236.01104736328125,705.2898183611618,0.622536,0.10437706857919693,78.75694274902344,77.5348951921688,119.95549774169922
"(0, 2, 0, 4, 2, 4)",12.344158265686477,0.012490622699260712,20.548672,4.983935356140137,-0.0728682279586792,-140.6945154083258,134.19760131835938,650.8297757231891,0.566536,0.13746431469917297,12.228687286376953,60.480206104229794,211.7249298095703
"(2, 4, 0, 0, 4, 4)",16.955504604492667,0.0257741529494524,11.916352,4.044887065887451,-0.030741214752197266,-165.45290596479578,83.20503234863281,618.1012901571015,0.323496,0.2266368716955185,8.295675277709961,60.45159714832018,125.4131088256836
"(0, 1, 1, 0, 3, 3)",28.12786565278984,0.1949211210012436,4.174912,30.385255813598633,12.222076416015625,-69.956527526456,134.08860778808594,674.4116463497027,0.136456,0.040504828095436096,58.58625411987305,44.148945262748164,39.42219543457031
"(0, 2, 0, 3, 3, 0)",21.821339627216616,0.008136305958032608,13.129792,8.318256378173828,1.031860113143921,-69.99917359127343,185.3213653564453,693.5086117152323,0.379496,0.1174791231751442,16.601715087890625,57.87401602199468,144.61297607421875
"(2, 0, 3, 3, 0, 3)",25.268819884191746,0.4827567934989929,14.220352,62.120296478271484,14.611774444580078,-69.8226517610629,236.103515625,712.726055098457,0.407496,-0.014695625752210617,95.85037994384766,83.64224110481186,86.10460662841797
"(4, 2, 2, 4, 0, 2)",20.081993490485758,0.11591415852308273,29.503552,35.69650650024414,10.112031936645508,-81.32189617005122,185.10968017578125,684.2606943093583,0.809576,0.06509503722190857,55.83462142944336,82.68869481239123,150.7224578857422
"(4, 2, 4, 0, 4, 2)",17.58373592781295,0.014805120415985584,20.871232,4.646212577819824,-0.006457686424255371,-241.7924626658307,134.23004150390625,646.7212073585899,0.566536,0.13635295629501343,10.597633361816406,81.34245857755974,212.3558807373047
"(4, 2, 1, 4, 0, 4)",11.202662817328319,0.010030166245996952,11.916352,3.996918201446533,-0.05768406391143799,-205.9077563006801,83.16309356689453,606.6900966337732,0.323496,0.20271211862564087,7.839064121246338,51.650001615992124,120.26302337646484
"(2, 0, 0, 4, 2, 3)",15.166271151384025,0.02573014236986637,21.316672,15.060187339782715,5.199090957641602,-69.95112088906131,185.44174194335938,693.6091614779367,0.594536,0.09406891465187073,32.30514907836914,84.62436390196153,123.6762466430664
"(0, 4, 3, 4, 0, 4)",23.09077124333434,0.004997745621949434,4.052032,2.114980936050415,-0.026591777801513672,-443.3723115998516,83.4356460571289,609.9733486827503,0.108456,0.20566143095493317,6.366425514221191,44.387142208615494,151.91574096679688
"(2, 3, 3, 2, 1, 0)",17.560557964041994,1.3730653524398804,22.084672,109.58473205566406,92.17807006835938,-69.49750556827348,236.3519744873047,715.4476934008652,0.622536,0.22241917252540588,194.02618408203125,80.46810997475042,98.9521484375
"(4, 4, 2, 1, 0, 4)",25.06747153032947,0.012672840617597103,11.916352,3.7133753299713135,0.02606368064880371,-224.8654217237932,83.2240982055664,610.7228776994793,0.323496,0.17408129572868347,8.980652809143066,51.72802707300893,114.819091796875
"(0, 1, 2, 0, 4, 3)",23.461312922897278,0.09247490018606186,12.361792,16.48848533630371,14.578897476196289,-74.9732357699346,134.42039489746094,662.5193369056965,0.351496,0.11991718411445618,39.354244232177734,54.535588502811954,82.8575210571289
"(0, 2, 3, 2, 3, 2)",17.803048029734143,1.6068651676177979,31.039552,127.97428131103516,57.03973388671875,-69.99861659393235,286.8927307128906,728.6139723609285,0.865576,0.08420276641845703,215.79348754882812,90.0965182619672,133.52720642089844
"(4, 1, 0, 0, 3, 0)",8.421864075237972,0.003424594644457102,3.406912,2.39640474319458,-0.02147454023361206,-992.8865059420341,83.125732421875,611.8655200694252,0.108456,0.15565502643585205,6.398400783538818,41.58898239119171,106.93374633789062
"(3, 0, 3, 3, 0, 2)",7.519576760161878,0.5991545915603638,14.220352,76.52617645263672,39.921112060546875,-69.69484258729621,235.53933715820312,715.7171880792378,0.407496,0.06437388062477112,141.15975952148438,83.37972572607879,86.56887817382812
"(0, 3, 0, 0, 3, 3)",29.384308671162653,0.008330651558935642,5.265472,7.838708400726318,1.4785605669021606,-69.55578041684751,185.78150939941406,692.5890909188206,0.164456,0.04155326634645462,15.832354545593262,59.1064418949942,119.42953491210938
"(0, 0, 2, 4, 4, 2)",20.57778854010193,0.10924194008111954,20.548672,28.856178283691406,5.815225601196289,-123.45289488053517,134.03138732910156,659.1102208714182,0.566536,0.07525670528411865,58.948768615722656,65.33126091796203,107.56592559814453
"(0, 1, 1, 3, 3, 4)",35.558871269354306,0.18119856715202332,4.497472,34.26423645019531,3.8836936950683594,-71.32431608618958,133.881591796875,670.8845020299319,0.136456,0.1273498386144638,69.86370086669922,44.132236947267884,35.319190979003906
"(0, 0, 1, 3, 4, 2)",22.245344716601007,0.14680801331996918,12.361792,25.459980010986328,8.197521209716797,-73.09704248804925,133.94825744628906,665.1538816505433,0.351496,0.08130268007516861,49.80325698852539,69.4728417348948,77.94352722167969
"(2, 3, 2, 4, 4, 2)",20.90031291885774,0.4200604259967804,30.594112,89.25418090820312,61.582366943359375,-70.28896288356009,236.34902954101562,712.3387987234366,0.837576,0.0481630340218544,162.59481811523438,86.39384056112833,110.93801879882812
"(2, 0, 0, 0, 4, 0)",7.338545270258601,0.0038353330455720425,11.271232,2.21368145942688,0.014826744794845581,-91.98363641845526,83.16410827636719,623.4093812245667,0.323496,0.06599156558513641,4.866474151611328,60.48437078708453,142.12281799316406
"(0, 0, 2, 3, 0, 0)",25.23351870901961,0.0026816048193722963,12.039232,2.034043550491333,0.005494862794876099,-102.58610307032991,133.84149169921875,661.1887858300614,0.351496,0.10473490506410599,5.040680408477783,55.6889662973786,234.4332275390625
"(0, 3, 0, 3, 2, 4)",33.22718935895269,0.016119718551635742,13.452352,11.859158515930176,1.3795557022094727,-74.23365059288383,184.7313232421875,687.6390483502041,0.379496,0.05128568410873413,24.888452529907227,57.784557171047,142.89349365234375
"(4, 1, 4, 2, 4, 3)",16.463355036780595,0.01622648909687996,13.006912,4.130300521850586,0.09881830215454102,-426.0487128920972,134.27198791503906,651.5205474208042,0.351496,0.12004025280475616,11.89564037322998,65.73726702898172,128.09080505371094
"(0, 4, 2, 3, 1, 2)",16.483726643214638,0.6419520974159241,21.316672,66.38660430908203,48.07630157470703,-70.0609036407985,185.3633575439453,696.0530956210122,0.594536,0.02355354279279709,149.03561401367188,72.4281655119254,81.36405944824219
"(4, 0, 2, 2, 3, 0)",18.888910756250123,0.03512154892086983,21.316672,13.844407081604004,2.6412558555603027,-91.68147220663582,185.24270629882812,685.661849281095,0.594536,0.0902610495686531,30.836042404174805,62.05030918538375,154.4093475341797
"(2, 4, 0, 2, 1, 3)",15.513052591005533,0.08582289516925812,21.316672,18.67307472229004,6.365148544311523,-70.02573979016714,185.02987670898438,692.0570930927013,0.594536,0.08521117269992828,37.34541320800781,95.26121015415191,113.76718139648438
"(0, 4, 4, 4, 1, 2)",12.73798467286155,0.14029353857040405,11.916352,23.044567108154297,10.680143356323242,-453.4493006829441,83.15066528320312,620.1873831217029,0.323496,0.18264220654964447,50.701148986816406,59.48056971339959,64.70802307128906
"(3, 3, 0, 3, 4, 2)",21.762042807014144,0.04836275428533554,14.542912,19.4633731842041,10.034872055053711,-69.23966676947704,236.4081573486328,712.7276216515985,0.407496,0.049733422696590424,45.42433166503906,85.78480690846484,114.79522705078125
"(0, 0, 1, 2, 1, 0)",23.102110098440136,0.012256498448550701,10.948672,7.3930134773254395,1.063821792602539,-70.30150280894597,83.22147369384766,631.3790314348792,0.323496,0.025763805955648422,19.074995040893555,50.13036303277418,60.09352111816406
"(3, 0, 1, 2, 2, 0)",12.80179575413024,0.02712327428162098,20.994112,16.152942657470703,5.6768670082092285,-70.08505855329918,185.01573181152344,694.7693542653026,0.594536,0.05256584286689758,40.005859375,75.1550923360266,93.22920989990234
"(2, 0, 0, 0, 0, 2)",26.99274568772743,0.016656281426548958,19.903552,11.269396781921387,1.0839474201202393,-70.3627829168417,134.1872100830078,669.1919292181524,0.566536,0.12085127085447311,23.81045913696289,82.74438652141232,117.28418731689453
"(3, 1, 1, 4, 1, 0)",22.874004434138502,0.5310372710227966,3.406912,43.34030532836914,-0.21279144287109375,-82.29255580787428,82.97588348388672,631.073088482663,0.108456,0.18321827054023743,77.56167602539062,33.77088473728621,18.6795597076416
"(2, 2, 4, 2, 0, 4)",23.334633368759796,0.3070831000804901,29.503552,35.0084342956543,18.37816047668457,-81.46973594577486,185.32432556152344,689.6888048363261,0.809576,0.11350502818822861,73.9281234741211,82.65751771694033,125.62551879882812
"(0, 3, 3, 1, 3, 2)",30.055098455470137,0.9111970067024231,14.220352,88.96123504638672,9.84759521484375,-69.9136239529634,236.34283447265625,716.7638620921173,0.407496,0.03815873712301254,178.17657470703125,68.0819096967071,83.95587921142578
"(3, 4, 0, 0, 2, 3)",15.112991679141256,0.02494194731116295,13.452352,13.74882698059082,2.423945426940918,-70.36142770630116,185.31692504882812,693.4191830610573,0.379496,0.1131330132484436,29.684932708740234,71.2491400917197,105.36229705810547
"(2, 0, 3, 0, 3, 3)",18.442856459443057,1.5796397924423218,14.220352,116.38536834716797,128.44921875,-69.77181526166532,236.47781372070312,716.0838835001081,0.407496,-0.06751470267772675,194.45184326171875,76.78227498613258,86.39105987548828
"(4, 4, 3, 2, 3, 3)",19.86111993994515,0.4241844415664673,14.865472,56.367095947265625,-8.305229187011719,-85.918600172933,235.967041015625,710.8700822238796,0.407496,0.005333110690116882,133.7852783203125,69.33966282063312,87.58627319335938
"(2, 4, 2, 1, 0, 2)",19.206242704531245,0.18389439582824707,29.180992,57.39034652709961,17.353130340576172,-70.95115861973186,184.99847412109375,692.1834138354529,0.809576,0.037537846714258194,100.19915008544922,64.69547854476878,99.94419860839844
"(0, 1, 1, 2, 4, 2)",15.81087270599514,0.2624515891075134,20.226112,37.59213638305664,11.016801834106445,-70.1034585868495,134.21763610839844,666.8621619314462,0.566536,0.1675930768251419,80.78874969482422,79.347195706195,71.7516098022461
"(0, 4, 3, 1, 3, 4)",13.442671929187146,0.059023167937994,4.820032,13.949966430664062,7.81544303894043,-72.45810783136858,134.2057647705078,663.8676614790825,0.136456,0.1412883698940277,31.312910079956055,46.58040909070715,65.44642639160156
"(0, 4, 0, 2, 3, 0)",7.502048132631992,0.006807685364037752,12.361792,4.477235794067383,-0.03747224807739258,-180.93197992140009,134.19517517089844,652.6599085552867,0.351496,0.21502381563186646,8.397428512573242,55.74232836221581,204.5487823486328
"(2, 0, 0, 3, 0, 3)",19.78140591628371,0.019299600273370743,13.129792,10.269756317138672,2.2478671073913574,-69.66842836827348,185.14813232421875,694.1333736290155,0.379496,0.08596652001142502,23.84721565246582,83.22625568664094,107.73637390136719
"(0, 2, 1, 3, 2, 2)",20.87463612503822,1.977332353591919,29.948992,130.49386596679688,165.200927734375,-69.38224003685315,236.758056640625,714.1554346303732,0.837576,0.05393786355853081,244.88482666015625,85.3185818431147,109.88277435302734
"(4, 0, 3, 4, 4, 3)",16.508228713794487,0.04886801168322563,5.142592,17.001998901367188,7.700366020202637,-100.01756860575475,134.21987915039062,661.3515599639145,0.136456,0.07964549213647842,40.026275634765625,51.95039991171405,77.6855239868164
"(2, 0, 2, 2, 3, 0)",25.957106625484162,0.02197771705687046,29.948992,15.73525619506836,3.645876407623291,-69.79535808750117,235.82115173339844,709.7957729704199,0.837576,0.13085760176181793,40.42657470703125,85.36236967373011,148.0479278564453
"(0, 1, 1, 2, 0, 4)",18.378133969533334,0.04341695085167885,11.271232,13.017498016357422,2.071920394897461,-76.7653542518837,83.24320983886719,625.735650565059,0.323496,0.12718874216079712,25.638593673706055,50.074031064198486,55.5301399230957
"(3, 0, 1, 3, 3, 3)",38.17493478834717,17.538013458251953,6.356032,335.2513732910156,1181.628662109375,-69.3981842122978,236.39254760742188,718.1912602678326,0.192456,0.32402971386909485,594.9252319335938,71.89771892900076,60.25152587890625
"(4, 2, 0, 4, 1, 2)",32.76319989288349,0.040076036006212234,20.548672,14.567302703857422,2.876561164855957,-71.73231498149218,134.05723571777344,666.4876115954631,0.566536,0.02099476009607315,39.2739143371582,81.06273661676171,100.94263458251953
"(2, 2, 1, 1, 2, 4)",15.286441171412504,2.586670160293579,29.180992,135.5806884765625,159.86843872070312,-69.2279355357627,185.0659637451172,693.0024909356202,0.809576,0.0985136330127716,312.7226257324219,80.84614480288015,85.41802215576172
"(0, 2, 2, 3, 3, 2)",19.94736753630605,1.3314348459243774,31.039552,140.2030487060547,123.00521850585938,-69.60256543022349,286.8605041503906,727.807621021672,0.865576,-0.02630552276968956,248.7114715576172,85.71053268608549,134.58250427246094
"(4, 0, 4, 4, 2, 0)",12.66541053308425,0.008863779716193676,11.916352,3.0827677249908447,-0.10634374618530273,-2353.6736499646404,83.2043228149414,608.1575478831054,0.323496,0.17946192622184753,6.685323715209961,53.07847533426728,173.24447631835938
"(0, 0, 3, 4, 0, 0)",23.363704184379944,0.0033786469139158726,3.406912,1.8136348724365234,-0.022416234016418457,-590.7916354933076,83.4969711303711,615.2433464279277,0.108456,0.13805140554904938,6.021483421325684,44.37556614982398,160.6468963623047
"(2, 2, 1, 0, 3, 0)",26.409581088410462,1.2400338649749756,20.994112,89.8429946899414,102.16998291015625,-69.856060877962,185.33348083496094,697.8680975262549,0.594536,0.0734039917588234,198.22708129882812,72.4755279957316,83.01815795898438
"(2, 3, 1, 2, 2, 0)",23.517098575766937,6.687692165374756,29.948992,227.55931091308594,786.9864501953125,-69.65078452589253,235.73033142089844,713.9724902188937,0.837576,0.016733724623918533,381.1965026855469,89.71351285310578,104.22035217285156
"(2, 4, 4, 4, 3, 2)",22.826331572714267,0.13568435609340668,21.961792,35.6457633972168,10.603277206420898,-81.92962248951031,185.26516723632812,689.5888916915654,0.594536,0.23974046111106873,68.70762634277344,85.26303297662433,113.16285705566406
"(3, 2, 2, 1, 2, 3)",20.62561644798478,6.6265153884887695,31.039552,239.63485717773438,22.20361328125,-69.94845014579099,286.789306640625,728.9579861308797,0.865576,0.06909019500017166,519.6002197265625,77.28487918155552,122.51068878173828
"(4, 2, 3, 3, 1, 4)",23.335350383454355,0.6789068579673767,13.774912,55.57621383666992,37.99266815185547,-85.36562858385867,185.16600036621094,692.5917481515096,0.379496,-0.008936122059822083,112.62977600097656,56.76027069169056,71.32096099853516
"(4, 1, 0, 3, 1, 2)",20.453029001421243,0.060866162180900574,12.361792,19.136171340942383,6.565641403198242,-111.53995216023037,134.23455810546875,668.516033714311,0.351496,0.05504978448152542,46.327003479003906,65.02373010591072,63.857791900634766
"(3, 3, 4, 1, 2, 4)",23.071476467936893,0.11156594753265381,13.774912,35.60301208496094,12.558710098266602,-72.21126697115571,184.81346130371094,691.3691032347888,0.379496,0.1096636950969696,69.93602752685547,66.89869507952467,89.8702163696289
"(3, 3, 4, 0, 3, 0)",28.112270182931283,0.06629686802625656,5.588032,18.443544387817383,7.949126243591309,-71.94160567620926,185.53109741210938,688.4883554324651,0.164456,0.1435130089521408,42.45960235595703,59.08210866701799,78.91769409179688
"(0, 1, 2, 4, 3, 0)",16.472734892364766,0.07226917147636414,12.361792,18.02122688293457,2.9225425720214844,-77.51884286232367,134.19927978515625,667.704786106375,0.351496,0.10845398902893066,40.04512405395508,54.48643680410281,84.13211059570312
"(2, 0, 3, 2, 0, 2)",20.639835982654322,0.9302130937576294,29.948992,77.4549560546875,20.830245971679688,-69.75729598465966,236.52862548828125,714.5989613419351,0.837576,0.04407944902777672,191.83267211914062,110.28052883489866,114.50631713867188
"(0, 4, 0, 3, 4, 3)",18.184517978682475,0.004802064970135689,4.820032,2.5787124633789062,-0.08123326301574707,-198.654258420794,134.2592315673828,652.6754064637904,0.136456,0.1517021805047989,7.083478927612305,57.11931454767883,192.75144958496094
"(3, 2, 1, 4, 1, 4)",13.738645275855763,1.5577961206436157,12.684352,81.89393615722656,15.066818237304688,-95.46360377281725,134.66017150878906,668.0512860282793,0.351496,0.04652298241853714,146.31973266601562,53.124864982013506,47.812313079833984
"(4, 4, 4, 3, 2, 3)",19.707236733235494,0.07670406997203827,14.097472,26.636690139770508,6.255926132202148,-220.8226652743387,185.4722900390625,684.6449590730412,0.379496,0.175307959318161,53.859066009521484,63.10772136406656,125.12159729003906
"(2, 4, 1, 3, 4, 0)",21.86555901029876,0.19298718869686127,12.684352,26.090864181518555,11.077510833740234,-75.30507328230718,134.37611389160156,668.2473064680677,0.351496,0.13393664360046387,58.44895553588867,69.55432187828748,63.082359313964844
"(0, 0, 0, 4, 0, 4)",11.937462648966049,0.00583743816241622,2.638912,2.1287708282470703,-0.06693899631500244,-143393.42649196234,32.23841857910156,508.4487832877968,0.080456,0.18771527707576752,6.282205581665039,37.74469861815065,46.17687225341797
"(3, 0, 0, 4, 1, 4)",13.356590427884065,0.00497428048402071,3.729472,3.0240397453308105,-0.020750820636749268,-245.88365185337074,83.23738861083984,613.571156675364,0.108456,0.16456906497478485,6.638703346252441,41.61769321970653,107.77174377441406
